country,year,elect_vio,gdp_pc,wdi_pop,quota_ord,quota_bi,quota_place,quota_thresh,civil_lib,wom_married15,actors,targets,lag_ev
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,NA
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,NA,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,3,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,5,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,5,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,5,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,5,4,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,0
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,NA,3,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,3,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,2,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,5,1
Afghanistan,2004,1,221.657604182947,23553551,0,0,NA,NA,0.278,NA,4,1,1
Afghanistan,2004,0,221.657604182947,23553551,0,0,NA,NA,0.278,NA,2,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,2,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,1,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,2,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,5,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,3,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,1,4,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,2,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,2,1,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,5,0
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,0
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,4,3,0
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,1
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,2,0
Afghanistan,2005,1,255.05511997846,24411191,4,1,0,27,0.278,NA,NA,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,1
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,0
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,2,1,0
Afghanistan,2005,0,255.05511997846,24411191,4,1,0,27,0.278,NA,3,1,0
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,5,0
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,5,4,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,2,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,2,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,5,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,2,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,5,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,5,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,5,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,5,4,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
Afghanistan,2009,1,443.845150536332,27385307,4,1,0,27,0.264,NA,4,1,1
